ID,Units,Subtotal,Date,FY
53251,6,59.94,4/6/2021,2021
53252,17,251.75,4/6/2021,2021
53253,2,29.98,4/6/2021,2021
53254,9,229.91,4/6/2021,2021
53255,12,151.88,4/6/2021,2021
53256,2,11.98,4/6/2021,2021
53257,1,89.99,4/6/2021,2021
53258,2,23.98,4/6/2021,2021
53259,6,74.94,4/6/2021,2021
53260,12,187.88,4/6/2021,2021
53261,11,253.89,4/6/2021,2021
53262,7,174.93,4/6/2021,2021
53263,9,93.91,4/6/2021,2021
53264,3,20.97,4/6/2021,2021
53265,4,44.96,4/6/2021,2021
53266,5,40.95,4/6/2021,2021
53267,1,10.99,4/6/2021,2021
53268,6,82.94,4/6/2021,2021
53269,4,43.96,4/6/2021,2021
53270,14,169.86,4/6/2021,2021
53271,1,10.99,4/6/2021,2021
53272,5,116.95,4/6/2021,2021
53273,1,10.99,4/6/2021,2021
53275,3,59.97,4/6/2021,2021
53276,2,23.98,4/6/2021,2021
53277,10,87.9,4/6/2021,2021
53278,9,85.87,4/6/2021,2021
53279,5,104.95,4/6/2021,2021
53280,4,33.96,4/6/2021,2021
53281,4,44.96,4/6/2021,2021
53282,7,278.93,4/6/2021,2021
53283,8,83.92,4/6/2021,2021
53284,5,75.95,4/6/2021,2021
53285,3,55.97,4/6/2021,2021
53286,6,67.94,4/6/2021,2021
53287,5,99.95,4/6/2021,2021
53288,2,21.98,4/6/2021,2021
53290,3,64.97,4/6/2021,2021
53291,1,8.99,4/6/2021,2021
53292,3,42.97,4/6/2021,2021
53293,1,9.99,4/6/2021,2021
53294,4,114.96,4/6/2021,2021
53295,7,208.93,4/6/2021,2021
53296,1,9.99,4/6/2021,2021
53297,2,17.98,4/6/2021,2021
53298,8,110.92,4/6/2021,2021
53299,5,40.95,4/6/2021,2021
53300,2,5.94,4/6/2021,2021
53302,3,26.97,4/6/2021,2021
53303,4,56.96,4/6/2021,2021
53304,9,53.92,4/6/2021,2021
53305,9,76.11,4/6/2021,2021
53307,3,25.97,4/6/2021,2021
53308,5,68.95,4/6/2021,2021
53309,1,4.99,4/6/2021,2021
53310,10,149.86,4/6/2021,2021
53311,5,105.95,4/6/2021,2021
53312,3,25.97,4/6/2021,2021
53313,6,108.94,4/6/2021,2021
53314,3,60.97,4/6/2021,2021
53315,6,76.94,4/6/2021,2021
53316,4,57.96,4/6/2021,2021
53317,2,28.98,4/6/2021,2021
53319,1,4.99,4/6/2021,2021
53320,2,19.98,4/6/2021,2021
53321,10,149.9,4/6/2021,2021
53322,5,41.95,4/6/2021,2021
53323,10,100.9,4/6/2021,2021
53324,3,29.97,4/6/2021,2021
53325,8,241.92,4/6/2021,2021
53326,2,12.94,4/6/2021,2021
53327,2,26.98,4/6/2021,2021
53328,10,112.86,4/6/2021,2021
53331,1,19.99,4/6/2021,2021
53332,16,274.84,4/6/2021,2021
53333,1,10.99,4/6/2021,2021
53334,4,38.96,4/6/2021,2021
53335,1,4.99,4/6/2021,2021
53336,6,250.94,4/6/2021,2021
53337,3,30.97,4/7/2021,2021
53338,2,11.98,4/7/2021,2021
53339,21,190.21,4/7/2021,2021
53340,2,42.98,4/7/2021,2021
53342,5,63.95,4/7/2021,2021
53343,3,24.97,4/7/2021,2021
53345,8,315.92,4/7/2021,2021
53346,2,16.98,4/7/2021,2021
53347,7,72.93,4/7/2021,2021
53348,4,73.96,4/7/2021,2021
53350,1,10.99,4/7/2021,2021
53352,18,208.82,4/7/2021,2021
53353,1,3.95,4/7/2021,2021
53354,1,6.99,4/7/2021,2021
53355,2,14.98,4/7/2021,2021
53356,5,171.95,4/7/2021,2021
53357,6,182.94,4/7/2021,2021
53358,1,29.99,4/7/2021,2021
53359,4,47.92,4/7/2021,2021
53360,12,131.88,4/7/2021,2021
53362,2,51.98,4/7/2021,2021
53363,13,182.87,4/7/2021,2021
53364,3,39.97,4/7/2021,2021
53365,14,139.86,4/7/2021,2021
53366,1,6.99,4/7/2021,2021
53367,1,9.99,4/7/2021,2021
53368,2,38.98,4/7/2021,2021
53369,1,13.99,4/7/2021,2021
53370,1,8.99,4/7/2021,2021
53371,4,56.96,4/7/2021,2021
53372,2,29.98,4/7/2021,2021
53373,2,19.98,4/7/2021,2021
53374,1,18.99,4/7/2021,2021
53375,1,19.99,4/7/2021,2021
53376,1,19.99,4/7/2021,2021
53377,5,50.95,4/7/2021,2021
53378,9,152.91,4/7/2021,2021
53379,5,55.95,4/7/2021,2021
53381,2,43.98,4/7/2021,2021
53382,11,114.89,4/7/2021,2021
53383,3,53.97,4/7/2021,2021
53384,4,50.96,4/7/2021,2021
53385,1,10.99,4/7/2021,2021
53386,1,24.99,4/7/2021,2021
53387,4,54.96,4/7/2021,2021
53388,2,18.98,4/7/2021,2021
53389,2,23.98,4/7/2021,2021
53390,8,211.92,4/7/2021,2021
53391,3,27.97,4/7/2021,2021
53392,3,22.17,4/7/2021,2021
53393,8,103.92,4/7/2021,2021
53394,6,91.94,4/7/2021,2021
53395,1,39.99,4/7/2021,2021
53397,5,46.15,4/7/2021,2021
53398,1,6.99,4/7/2021,2021
53399,4,42.92,4/7/2021,2021
53400,2,26.98,4/7/2021,2021
53402,3,54.97,4/7/2021,2021
53403,12,158.84,4/7/2021,2021
53404,5,86.95,4/7/2021,2021
53405,5,41.95,4/7/2021,2021
53406,2,39.98,4/8/2021,2021
53407,2,137.98,4/8/2021,2021
53408,3,37.97,4/8/2021,2021
53409,4,42.96,4/8/2021,2021
53410,11,291.89,4/8/2021,2021
53412,3,106.47,4/8/2021,2021
53413,7,131.93,4/8/2021,2021
53414,5,51.91,4/8/2021,2021
53415,3,29.97,4/8/2021,2021
53416,9,147.91,4/8/2021,2021
53417,3,66.97,4/8/2021,2021
53419,2,36.98,4/8/2021,2021
53420,6,58.94,4/8/2021,2021
53421,3,26.97,4/8/2021,2021
53422,2,98.98,4/8/2021,2021
53423,4,71.96,4/8/2021,2021
53424,4,25.96,4/8/2021,2021
53425,1,10.99,4/8/2021,2021
53426,1,19.99,4/8/2021,2021
53427,4,45.96,4/8/2021,2021
53428,2,34.98,4/8/2021,2021
53429,4,48.96,4/8/2021,2021
53430,3,41.97,4/8/2021,2021
53431,5,46.95,4/8/2021,2021
53432,4,45.96,4/8/2021,2021
53433,4,49.96,4/8/2021,2021
53434,2,44.98,4/8/2021,2021
53435,3,27.93,4/8/2021,2021
53437,4,40.96,4/8/2021,2021
53438,4,42.96,4/8/2021,2021
53439,1,27.99,4/8/2021,2021
53440,2,49.98,4/8/2021,2021
53441,1,24.99,4/8/2021,2021
53442,7,62.93,4/8/2021,2021
53443,2,24.98,4/8/2021,2021
53444,1,29.99,4/8/2021,2021
53445,1,9.99,4/8/2021,2021
53446,1,11.99,4/8/2021,2021
53447,2,31.98,4/8/2021,2021
53448,6,146.94,4/8/2021,2021
53449,5,189.56,4/8/2021,2021
53450,1,8.99,4/8/2021,2021
53451,2,19.98,4/8/2021,2021
53452,2,33.98,4/8/2021,2021
53453,3,30.93,4/8/2021,2021
53454,2,34.98,4/8/2021,2021
53456,4,73.96,4/8/2021,2021
53457,2,25.98,4/8/2021,2021
53458,9,157.91,4/8/2021,2021
53459,4,76.96,4/8/2021,2021
53460,3,14.97,4/8/2021,2021
53461,3,35.97,4/8/2021,2021
53462,3,48.97,4/8/2021,2021
53464,11,162.89,4/8/2021,2021
53465,3,51.97,4/8/2021,2021
53466,8,128.92,4/8/2021,2021
53467,1,4.99,4/8/2021,2021
53468,2,49.98,4/8/2021,2021
53469,13,159.87,4/8/2021,2021
53470,3,121.97,4/8/2021,2021
53471,4,43.96,4/8/2021,2021
53472,1,6.49,4/8/2021,2021
53473,9,110.87,4/8/2021,2021
53474,6,66.94,4/8/2021,2021
53475,4,51.46,4/8/2021,2021
53476,2,88.98,4/8/2021,2021
53477,3,21.97,4/8/2021,2021
53478,5,39.95,4/8/2021,2021
53479,1,9.99,4/8/2021,2021
53480,7,66.93,4/8/2021,2021
53481,1,29.99,4/8/2021,2021
53482,3,26.97,4/8/2021,2021
53484,1,8.99,4/9/2021,2021
53485,4,118.96,4/9/2021,2021
53486,1,17.99,4/9/2021,2021
53488,5,41.95,4/9/2021,2021
53489,1,7.99,4/9/2021,2021
53490,4,42.96,4/9/2021,2021
53491,7,180.89,4/9/2021,2021
53492,2,21.98,4/9/2021,2021
53493,3,49.97,4/9/2021,2021
53494,2,17.98,4/9/2021,2021
53495,1,89.99,4/9/2021,2021
53497,2,42.98,4/9/2021,2021
53500,3,34.97,4/9/2021,2021
53501,4,29.96,4/9/2021,2021
53502,2,24.98,4/9/2021,2021
53503,27,586.73,4/9/2021,2021
53504,2,19.98,4/9/2021,2021
53505,3,28.97,4/9/2021,2021
53506,4,53.96,4/9/2021,2021
53507,2,24.98,4/9/2021,2021
53508,10,202.9,4/9/2021,2021
53509,7,76.93,4/9/2021,2021
53510,4,40.96,4/9/2021,2021
53511,4,155.96,4/9/2021,2021
53512,1,12.99,4/9/2021,2021
53514,4,59.96,4/9/2021,2021
53515,10,154.9,4/9/2021,2021
53516,18,159.82,4/9/2021,2021
53517,7,97.93,4/9/2021,2021
53518,7,81.93,4/9/2021,2021
53519,2,54.98,4/9/2021,2021
53520,2,21.98,4/9/2021,2021
53521,3,43.97,4/9/2021,2021
53522,1,10.99,4/9/2021,2021
53524,7,90.93,4/9/2021,2021
53525,24,496.72,4/9/2021,2021
53526,8,174.92,4/9/2021,2021
53527,5,48.45,4/9/2021,2021
53528,5,63.95,4/9/2021,2021
53530,2,69.98,4/9/2021,2021
53532,1,18.99,4/9/2021,2021
53533,4,44.46,4/9/2021,2021
53534,2,21.98,4/9/2021,2021
53535,3,40.97,4/9/2021,2021
53536,2,22.98,4/9/2021,2021
53537,5,48.95,4/9/2021,2021
53538,4,33.96,4/9/2021,2021
53539,8,197.92,4/9/2021,2021
53541,1,16.99,4/9/2021,2021
53542,1,18.99,4/9/2021,2021
53543,9,84.41,4/9/2021,2021
53544,1,4.99,4/9/2021,2021
53545,4,45.96,4/9/2021,2021
53546,3,38.97,4/9/2021,2021
53547,3,37.97,4/9/2021,2021
53548,2,49.98,4/9/2021,2021
53549,5,82.95,4/9/2021,2021
53550,5,107.95,4/9/2021,2021
53551,2,104.98,4/9/2021,2021
53552,6,78.94,4/9/2021,2021
53553,7,97.93,4/9/2021,2021
53554,4,53.96,4/9/2021,2021
53555,2,34.98,4/9/2021,2021
53556,1,29.99,4/9/2021,2021
53557,3,38.97,4/9/2021,2021
53559,4,31.96,4/9/2021,2021
53560,15,413.85,4/9/2021,2021
53561,7,206.93,4/9/2021,2021
53562,6,100.94,4/9/2021,2021
53563,3,36.97,4/9/2021,2021
53565,5,43.95,4/9/2021,2021
53566,10,110.9,4/9/2021,2021
53567,2,18.98,4/9/2021,2021
53569,2,44.98,4/9/2021,2021
53570,6,100.94,4/9/2021,2021
53572,28,519.72,4/9/2021,2021
53573,10,95.36,4/9/2021,2021
53574,2,15.98,4/9/2021,2021
53575,3,51.97,4/9/2021,2021
53576,9,96.31,4/9/2021,2021
53577,2,14.98,4/9/2021,2021
53578,5,62.95,4/9/2021,2021
53579,2,31.48,4/9/2021,2021
53580,8,110.92,4/9/2021,2021
53583,5,79.95,4/9/2021,2021
53584,13,200.87,4/9/2021,2021
53585,1,9.99,4/9/2021,2021
53586,3,30.93,4/9/2021,2021
53587,1,39.99,4/9/2021,2021
53588,1,9.99,4/9/2021,2021
53590,1,89.99,4/10/2021,2021
53592,2,32.98,4/9/2021,2021
53593,2,29.98,4/9/2021,2021
53594,4,37.92,4/9/2021,2021
53595,2,22.98,4/9/2021,2021
53596,3,38.97,4/9/2021,2021
53598,6,87.94,4/9/2021,2021
53601,5,69.95,4/10/2021,2021
53603,10,268.9,4/10/2021,2021
53604,3,30.97,4/10/2021,2021
53605,12,163.84,4/10/2021,2021
53606,4,37.96,4/10/2021,2021
53608,7,114.93,4/10/2021,2021
53609,2,16.98,4/10/2021,2021
53610,7,55.93,4/10/2021,2021
53611,11,158.89,4/10/2021,2021
53613,3,53.97,4/10/2021,2021
53614,4,105.96,4/10/2021,2021
53615,8,165.92,4/10/2021,2021
53616,2,32.98,4/10/2021,2021
53617,1,8.99,4/10/2021,2021
53618,4,46.96,4/10/2021,2021
53619,2,11.94,4/10/2021,2021
53621,11,178.85,4/10/2021,2021
53622,5,54.91,4/10/2021,2021
53623,3,37.97,4/10/2021,2021
53624,6,70.94,4/10/2021,2021
53625,3,37.97,4/10/2021,2021
53626,5,66.95,4/10/2021,2021
53628,2,60.59,4/10/2021,2021
53629,3,25.17,4/10/2021,2021
53630,2,11.88,4/10/2021,2021
53632,1,17.99,4/10/2021,2021
53633,2,49.98,4/10/2021,2021
53634,6,146.94,4/10/2021,2021
53635,2,66.98,4/10/2021,2021
53636,1,129.99,4/10/2021,2021
53637,14,200.86,4/10/2021,2021
53638,5,100.95,4/10/2021,2021
53639,4,41.92,4/10/2021,2021
53640,2,52.98,4/10/2021,2021
53641,11,145.85,4/10/2021,2021
53642,2,26.98,4/10/2021,2021
53643,1,10.99,4/10/2021,2021
53644,6,64.94,4/10/2021,2021
53646,2,136.98,4/10/2021,2021
53647,6,81.94,4/10/2021,2021
53648,1,8.99,4/10/2021,2021
53649,1,17.99,4/10/2021,2021
53650,1,8.99,4/10/2021,2021
53651,5,65.95,4/10/2021,2021
53652,3,39.97,4/10/2021,2021
53653,2,26.98,4/10/2021,2021
53654,2,17.98,4/10/2021,2021
53655,2,41.98,4/10/2021,2021
53656,5,35.91,4/10/2021,2021
53657,3,25.97,4/10/2021,2021
53658,1,17.99,4/10/2021,2021
53659,1,9.99,4/10/2021,2021
53660,2,18.98,4/10/2021,2021
53661,3,33.97,4/10/2021,2021
53662,3,18.93,4/10/2021,2021
53663,9,142.91,4/10/2021,2021
53664,1,8.99,4/10/2021,2021
53665,2,13.98,4/10/2021,2021
53666,3,148.97,4/10/2021,2021
53668,6,57.94,4/10/2021,2021
53669,6,78.94,4/10/2021,2021
53670,2,13.98,4/10/2021,2021
53671,3,44.97,4/10/2021,2021
53672,7,147.93,4/10/2021,2021
53673,4,38.96,4/10/2021,2021
53674,6,111.94,4/10/2021,2021
53675,2,41.98,4/10/2021,2021
53676,4,59.96,4/10/2021,2021
53678,2,44.98,4/10/2021,2021
53679,2,43.94,4/10/2021,2021
53680,2,29.98,4/10/2021,2021
53681,8,78.92,4/10/2021,2021
53682,1,14.99,4/10/2021,2021
53683,9,206.91,4/10/2021,2021
53684,3,22.97,4/10/2021,2021
53685,2,34.98,4/10/2021,2021
53686,3,47.97,4/10/2021,2021
53687,7,87.93,4/10/2021,2021
53688,3,67.97,4/10/2021,2021
53692,2,17.98,4/10/2021,2021
53693,11,224.89,4/10/2021,2021
53694,2,20.98,4/10/2021,2021
53696,4,29.96,4/10/2021,2021
53697,5,115.15,4/10/2021,2021
53698,3,43.97,4/10/2021,2021
53699,4,63.96,4/10/2021,2021
53700,1,9.99,4/10/2021,2021
53701,1,79.99,4/10/2021,2021
53702,7,126.93,4/10/2021,2021
53703,3,128.97,4/10/2021,2021
53705,6,96.94,4/10/2021,2021
53706,5,104.95,4/10/2021,2021
53707,7,73.89,4/10/2021,2021
53708,2,23.98,4/10/2021,2021
53709,15,309.85,4/10/2021,2021
53710,12,130.84,4/10/2021,2021
53711,4,76.16,4/10/2021,2021
53712,5,109.95,4/10/2021,2021
53713,3,32.97,4/11/2021,2021
53714,3,37.97,4/11/2021,2021
53715,4,36.96,4/11/2021,2021
53716,2,27.98,4/11/2021,2021
53717,2,35.98,4/11/2021,2021
53718,3,35.97,4/11/2021,2021
53719,5,39.91,4/11/2021,2021
53720,7,85.93,4/11/2021,2021
53721,1,10.99,4/11/2021,2021
53722,3,32.97,4/11/2021,2021
53723,4,59.96,4/11/2021,2021
53724,2,16.98,4/11/2021,2021
53725,4,38.92,4/11/2021,2021
53726,3,39.97,4/11/2021,2021
53727,4,40.96,4/11/2021,2021
53728,3,53.97,4/11/2021,2021
53729,7,73.89,4/11/2021,2021
53730,2,47.98,4/11/2021,2021
53731,1,38.99,4/11/2021,2021
53732,3,67.97,4/11/2021,2021
53733,1,16.99,4/11/2021,2021
53734,6,93.44,4/11/2021,2021
53735,1,18.99,4/11/2021,2021
53736,6,80.94,4/11/2021,2021
53737,9,131.91,4/11/2021,2021
53738,4,36.92,4/11/2021,2021
53739,2,24.98,4/11/2021,2021
53740,4,68.96,4/11/2021,2021
53741,4,121.96,4/11/2021,2021
53742,2,17.98,4/11/2021,2021
53744,3,24.97,4/11/2021,2021
53745,6,60.44,4/11/2021,2021
53746,6,78.94,4/11/2021,2021
53747,4,64.46,4/11/2021,2021
53748,9,132.91,4/11/2021,2021
53749,6,89.94,4/11/2021,2021
53751,6,84.94,4/11/2021,2021
53752,5,41.95,4/11/2021,2021
53753,4,31.96,4/11/2021,2021
53754,3,52.97,4/11/2021,2021
53755,1,3.99,4/11/2021,2021
53756,4,67.96,4/11/2021,2021
53757,4,37.96,4/11/2021,2021
53758,2,44.98,4/11/2021,2021
53759,2,14.98,4/11/2021,2021
53760,4,45.96,4/11/2021,2021
53761,6,59.94,4/11/2021,2021
53762,2,18.98,4/11/2021,2021
53763,2,17.98,4/11/2021,2021
53765,7,59.93,4/11/2021,2021
53766,6,148.94,4/11/2021,2021
53767,1,18.99,4/11/2021,2021
53768,3,26.97,4/11/2021,2021
53769,8,204.92,4/11/2021,2021
53770,5,133.95,4/11/2021,2021
53772,6,81.94,4/11/2021,2021
53773,4,68.96,4/11/2021,2021
53774,5,138.95,4/11/2021,2021
53775,19,367.81,4/11/2021,2021
53776,2,37.98,4/11/2021,2021
53777,13,237.87,4/11/2021,2021
53781,8,97.92,4/12/2021,2021
53782,3,59.93,4/12/2021,2021
53783,14,255.86,4/12/2021,2021
53784,5,66.95,4/12/2021,2021
53785,1,27.99,4/12/2021,2021
53786,2,18.98,4/12/2021,2021
53788,3,57.97,4/12/2021,2021
53789,5,53.95,4/12/2021,2021
53790,2,49.98,4/12/2021,2021
53791,6,71.94,4/12/2021,2021
53792,2,35.98,4/12/2021,2021
53793,3,60.97,4/12/2021,2021
53794,1,36.99,4/12/2021,2021
53795,2,60.98,4/12/2021,2021
53796,3,31.97,4/12/2021,2021
53798,9,84.87,4/12/2021,2021
53799,4,51.96,4/12/2021,2021
53800,5,65.95,4/12/2021,2021
53801,6,77.94,4/12/2021,2021
53802,3,21.97,4/12/2021,2021
53803,4,28.92,4/12/2021,2021
53804,6,63.9,4/12/2021,2021
53805,3,31.97,4/12/2021,2021
53806,14,195.86,4/12/2021,2021
53807,2,18.98,4/12/2021,2021
53808,2,22.98,4/12/2021,2021
53809,7,87.93,4/12/2021,2021
53810,3,40.97,4/12/2021,2021
53811,8,104.92,4/12/2021,2021
53812,9,109.41,4/12/2021,2021
53813,2,63.98,4/12/2021,2021
53814,4,92.96,4/12/2021,2021
53815,2,21.98,4/12/2021,2021
53816,2,21.98,4/12/2021,2021
53817,5,70.95,4/12/2021,2021
53818,5,64.95,4/12/2021,2021
53819,6,61.94,4/12/2021,2021
53820,9,179.91,4/12/2021,2021
53821,2,24.98,4/12/2021,2021
53822,28,547.72,4/12/2021,2021
53823,9,230.83,4/12/2021,2021
53824,9,144.87,4/12/2021,2021
53825,1,199.99,4/12/2021,2021
53826,2,24.98,4/12/2021,2021
53827,7,218.93,4/12/2021,2021
53829,2,19.98,4/12/2021,2021
53830,2,16.98,4/12/2021,2021
53831,2,38.98,4/12/2021,2021
53832,1,129.99,4/12/2021,2021
53833,4,44.96,4/12/2021,2021
53834,1,14.99,4/12/2021,2021
53835,3,29.97,4/12/2021,2021
53836,3,30.97,4/12/2021,2021
53837,3,20.97,4/12/2021,2021
53839,1,9.99,4/12/2021,2021
53840,4,72.96,4/12/2021,2021
53841,1,4.99,4/12/2021,2021
53842,8,122.92,4/12/2021,2021
53843,3,115.97,4/12/2021,2021
53844,1,8.99,4/12/2021,2021
53846,3,67.97,4/12/2021,2021
53847,3,34.97,4/12/2021,2021
53848,1,39.99,4/12/2021,2021
53849,6,75.94,4/12/2021,2021
53850,2,43.98,4/12/2021,2021
53851,2,17.98,4/12/2021,2021
53852,2,39.98,4/12/2021,2021
53853,4,38.96,4/12/2021,2021
53857,4,50.86,4/13/2021,2021
53858,6,97.94,4/13/2021,2021
53859,2,38.98,4/13/2021,2021
53860,2,49.98,4/13/2021,2021
53861,3,31.97,4/13/2021,2021
53862,3,24.97,4/13/2021,2021
53863,2,27.98,4/13/2021,2021
53864,1,8.99,4/13/2021,2021
53865,1,34.99,4/13/2021,2021
53866,4,76.96,4/13/2021,2021
53867,9,160.91,4/13/2021,2021
53868,3,109.97,4/13/2021,2021
53869,3,26.93,4/13/2021,2021
53870,3,23.97,4/13/2021,2021
53871,3,113.97,4/13/2021,2021
53872,3,45.97,4/13/2021,2021
53873,2,36.98,4/13/2021,2021
53874,1,14.99,4/13/2021,2021
53875,1,18.99,4/13/2021,2021
53876,1,14.99,4/13/2021,2021
53877,2,16.98,4/13/2021,2021
53878,3,40.97,4/13/2021,2021
53879,14,183.86,4/13/2021,2021
53880,7,175.93,4/13/2021,2021
53881,11,179.89,4/13/2021,2021
53883,1,9.99,4/13/2021,2021
53884,2,13.98,4/13/2021,2021
53885,1,89.99,4/13/2021,2021
53886,4,67.96,4/13/2021,2021
53887,1,36.99,4/13/2021,2021
53888,7,119.93,4/13/2021,2021
53890,1,9.99,4/13/2021,2021
53891,1,89.99,4/13/2021,2021
53892,2,38.98,4/13/2021,2021
53893,1,9.99,4/13/2021,2021
53894,1,39.99,4/13/2021,2021
53896,2,14.98,4/13/2021,2021
53897,5,72.95,4/13/2021,2021
53898,1,8.99,4/13/2021,2021
53900,8,68.88,4/13/2021,2021
53901,5,60.95,4/13/2021,2021
53902,9,198.91,4/13/2021,2021
53903,9,132.91,4/13/2021,2021
53904,1,19.99,4/13/2021,2021
53905,1,129.99,4/13/2021,2021
53906,4,38.96,4/13/2021,2021
53907,3,26.97,4/13/2021,2021
53909,1,4.99,4/13/2021,2021
53910,9,100.91,4/13/2021,2021
53911,1,9.99,4/13/2021,2021
53912,1,89.99,4/13/2021,2021
53914,9,127.91,4/13/2021,2021
53915,1,17.99,4/13/2021,2021
53916,2,19.98,4/13/2021,2021
53917,1,24.99,4/13/2021,2021
53919,2,47.69,4/13/2021,2021
53920,2,33.98,4/13/2021,2021
53921,2,33.98,4/14/2021,2021
53922,10,130.9,4/14/2021,2021
53923,7,83.93,4/14/2021,2021
53924,8,125.92,4/14/2021,2021
53925,8,111.92,4/14/2021,2021
53926,2,33.98,4/14/2021,2021
53927,3,118.97,4/14/2021,2021
53928,3,37.97,4/14/2021,2021
53929,2,29.98,4/14/2021,2021
53930,3,24.97,4/14/2021,2021
53931,1,24.99,4/14/2021,2021
53932,2,19.98,4/14/2021,2021
53933,2,33.98,4/14/2021,2021
53935,2,73.98,4/14/2021,2021
53936,9,110.87,4/14/2021,2021
53937,4,61.96,4/14/2021,2021
53938,8,232.92,4/14/2021,2021
53941,2,18.98,4/14/2021,2021
53942,1,12.99,4/14/2021,2021
53943,8,69.92,4/14/2021,2021
53944,3,145.97,4/14/2021,2021
53945,7,104.93,4/14/2021,2021
53946,3,55.97,4/14/2021,2021
53947,1,17.99,4/14/2021,2021
53948,2,108.98,4/14/2021,2021
53949,3,40.97,4/14/2021,2021
53950,2,6.94,4/14/2021,2021
53951,6,192.68,4/14/2021,2021
53953,1,24.99,4/14/2021,2021
53954,3,20.97,4/14/2021,2021
53956,3,221.97,4/14/2021,2021
53957,2,23.98,4/14/2021,2021
53958,4,52.96,4/14/2021,2021
53959,4,62.96,4/14/2021,2021
53960,1,34.99,4/14/2021,2021
53961,6,56.94,4/14/2021,2021
53963,1,8.99,4/14/2021,2021
53964,2,34.98,4/14/2021,2021
53965,3,66.97,4/14/2021,2021
53966,1,9.99,4/14/2021,2021
53967,1,10.99,4/14/2021,2021
53969,4,146.96,4/14/2021,2021
53970,5,112.95,4/14/2021,2021
53971,5,89.95,4/14/2021,2021
53972,2,29.98,4/14/2021,2021
53973,5,89.95,4/14/2021,2021
53974,4,53.96,4/14/2021,2021
53975,1,9.99,4/14/2021,2021
53977,2,10.98,4/14/2021,2021
53978,2,19.98,4/14/2021,2021
53979,7,279.93,4/14/2021,2021
53980,2,23.98,4/14/2021,2021
53981,6,55.94,4/14/2021,2021
53982,7,63.93,4/14/2021,2021
53983,8,123.92,4/14/2021,2021
53985,3,64.97,4/14/2021,2021
53986,2,19.98,4/15/2021,2021
53987,2,60.98,4/15/2021,2021
53988,8,72.84,4/15/2021,2021
53989,2,17.98,4/15/2021,2021
53991,4,27.96,4/15/2021,2021
53992,5,53.15,4/15/2021,2021
53993,1,89.99,4/15/2021,2021
53994,1,19.99,4/15/2021,2021
53995,7,109.93,4/15/2021,2021
53996,2,67.98,4/15/2021,2021
53997,1,8.99,4/15/2021,2021
53998,3,29.97,4/15/2021,2021
53999,3,41.97,4/15/2021,2021
54000,1,129.99,4/15/2021,2021
54001,7,117.93,4/15/2021,2021
54003,7,125.93,4/15/2021,2021
54005,2,23.98,4/15/2021,2021
54006,2,18.98,4/15/2021,2021
54007,1,299.99,4/15/2021,2021
54009,3,34.97,4/15/2021,2021
54010,5,105.95,4/15/2021,2021
54011,2,19.98,4/15/2021,2021
54012,4,51.96,4/15/2021,2021
54013,6,51.44,4/15/2021,2021
54015,8,191.92,4/15/2021,2021
54016,9,101.91,4/15/2021,2021
54017,8,88.92,4/15/2021,2021
54018,2,12.98,4/15/2021,2021
54019,4,36.96,4/15/2021,2021
54020,1,10.99,4/15/2021,2021
54021,2,38.98,4/15/2021,2021
54022,4,89.96,4/15/2021,2021
54023,5,65.95,4/15/2021,2021
54024,3,37.97,4/15/2021,2021
54025,3,31.97,4/15/2021,2021
54026,2,18.98,4/15/2021,2021
54027,5,35.95,4/15/2021,2021
54028,3,42.97,4/15/2021,2021
54029,2,38.98,4/15/2021,2021
54030,5,74.95,4/15/2021,2021
54031,5,47.95,4/15/2021,2021
54032,7,105.93,4/15/2021,2021
54033,3,38.47,4/15/2021,2021
54034,5,132.95,4/15/2021,2021
54035,6,650.94,4/15/2021,2021
54036,3,43.97,4/15/2021,2021
54038,6,179.94,4/15/2021,2021
54039,2,28.98,4/15/2021,2021
54040,1,17.99,4/15/2021,2021
54041,6,118.94,4/15/2021,2021
54042,4,138.96,4/15/2021,2021
54043,6,74.94,4/15/2021,2021
54044,2,103.2,4/15/2021,2021
54045,3,21.97,4/15/2021,2021
54046,3,25.97,4/15/2021,2021
54047,5,81.15,4/15/2021,2021
54050,2,12.98,4/15/2021,2021
54051,1,19.99,4/15/2021,2021
54052,6,200.94,4/15/2021,2021
54055,5,48.95,4/15/2021,2021
54056,2,62.98,4/15/2021,2021
54058,4,83.96,4/15/2021,2021
54060,3,31.97,4/15/2021,2021
54061,9,341.91,4/15/2021,2021
54062,5,41.95,4/15/2021,2021
54063,4,144.96,4/15/2021,2021
54064,6,66.94,4/15/2021,2021
54065,6,79.94,4/15/2021,2021
54066,1,9.99,4/15/2021,2021
54067,1,9.99,4/15/2021,2021
54069,1,10.99,4/15/2021,2021
54070,1,9.99,4/15/2021,2021
54071,2,66.98,4/15/2021,2021
54072,1,8.99,4/15/2021,2021
54075,2,30.98,4/16/2021,2021
54076,8,85.92,4/16/2021,2021
54077,4,53.96,4/16/2021,2021
54078,6,67.94,4/16/2021,2021
54079,3,40.97,4/16/2021,2021
54080,1,9.99,4/16/2021,2021
54081,2,33.98,4/16/2021,2021
54082,2,17.98,4/16/2021,2021
54083,22,323.74,4/16/2021,2021
54084,1,18.99,4/16/2021,2021
54085,12,190.88,4/16/2021,2021
54087,6,65.94,4/16/2021,2021
